,acc_x_mean,acc_x_var,acc_x_mad,acc_x_rms,acc_x_iqr,acc_x_per75,acc_x_kurtosis,acc_x_min_max,acc_x_sma,acc_x_zcr,acc_x_sc,acc_x_entropy,acc_x_energy,acc_x_pfreq,acc_y_mean,acc_y_var,acc_y_mad,acc_y_rms,acc_y_iqr,acc_y_per75,acc_y_kurtosis,acc_y_min_max,acc_y_sma,acc_y_zcr,acc_y_sc,acc_y_entropy,acc_y_energy,acc_y_pfreq,acc_z_mean,acc_z_var,acc_z_mad,acc_z_rms,acc_z_iqr,acc_z_per75,acc_z_kurtosis,acc_z_min_max,acc_z_sma,acc_z_zcr,acc_z_sc,acc_z_entropy,acc_z_energy,acc_z_pfreq,gyr_x_mean,gyr_x_var,gyr_x_mad,gyr_x_rms,gyr_x_iqr,gyr_x_per75,gyr_x_kurtosis,gyr_x_min_max,gyr_x_sma,gyr_x_sc,gyr_x_entropy,gyr_x_energy,gyr_x_pfreq,gyr_y_mean,gyr_y_var,gyr_y_mad,gyr_y_rms,gyr_y_iqr,gyr_y_per75,gyr_y_kurtosis,gyr_y_min_max,gyr_y_sma,gyr_y_zcr,gyr_y_sc,gyr_y_entropy,gyr_y_energy,gyr_y_pfreq,gyr_z_mean,gyr_z_var,gyr_z_mad,gyr_z_rms,gyr_z_iqr,gyr_z_per75,gyr_z_kurtosis,gyr_z_min_max,gyr_z_sma,gyr_z_zcr,gyr_z_sc,gyr_z_entropy,gyr_z_energy,gyr_z_pfreq,prediction
0,0.3766684666806103,-0.3871846505776578,-0.24573456158782117,0.318070530912775,-0.34521770992539386,0.12490999037431882,-0.467013365319838,-0.5170613011336547,0.3766684666806103,-0.10571674547604396,-0.4566524046838822,-1.0573890495632032,-0.16109298246485956,2.07889112465071,-0.6685687633114328,-0.28261349197959756,0.12878772737062452,-0.9208091890275235,-0.10656076784010815,-0.5970726186055448,-0.1535039024639348,0.062086648803306214,-0.6685687633114328,1.8294097461243208,0.8436535709957961,0.3435458892631076,-0.23227795704708018,-0.5793035716105571,-0.18369394246704224,-0.33442713441769506,-0.20097996465492507,-0.4727038294080941,-0.3562517059995407,-0.2992432732405223,-0.26415465357965967,-0.3271195764238054,-0.18369394246704224,-0.42599823548296833,-0.05136305549053167,0.29183229093614393,-0.15511794632989703,0.311105378195359,-0.3254673857173541,-0.2128342490102533,-1.313616383714085,0.3227842151307082,0.0699048765942565,-0.32315422830703,-0.36839902221657617,-0.3208085426876325,-0.3254673857173541,-0.3236909484074784,1.7647845051158202,-0.10689123232153057,-0.7296921853337183,-0.21275037519082296,-0.4307310346540764,-0.04967980616499721,-0.5507322302118081,-0.20135044828521784,-0.25169997169800884,-0.34059002885975515,-0.46213330356728466,-0.21275037519082296,-0.623385616163873,0.45681800741742506,0.41001672939759254,-0.2035243113586968,-0.89449268166434,0.3510066827613847,-0.34279899616455056,-0.3239933006460677,-0.36493437014575136,-0.4728733178580511,-0.03982473988553012,1.0226710574038635,-0.1577900610536257,0.3510066827613847,0.5909775817190089,0.726532477836144,1.230273058333216,-0.1431026419603308,-0.8403241575659882,0
1,0.3996591112695597,-0.3788380412954403,-0.2711395539862334,0.3455389728883385,-0.3281121423237728,0.08682331342387656,0.4454347940028064,-0.41607085522453807,0.3996591112695597,-0.10571674547604396,-0.4397880110398455,0.1887031368455504,-0.16110437497155647,-0.6805577083255486,-0.4159316257321947,-0.44082999559694347,-0.345664505063746,-0.771097360928415,-0.1494578308682378,-0.4697188393143283,-0.77594509444128,-0.51286437540634,-0.4159316257321947,-0.4723203344539156,-0.3121732855835408,0.39020639834791065,-0.23192327999102627,-0.5793035716105571,-0.30945006787164286,-0.42385431071507795,-0.4514454307630289,-0.2872624657469201,-0.48489222469035836,-0.40207941770221783,-0.5380260379602496,-0.7317316506113123,-0.30945006787164286,-0.42599823548296833,-0.7155218557182992,1.339674650742673,-0.15596712100018256,-0.6855840741712426,-0.3542978300230909,-0.13959960146017628,0.34518386725333733,0.35248432666041707,-0.29656614312714885,-0.40876782937458916,0.08559749916283457,0.09648377223688188,-0.3542978300230909,0.2323278616825241,0.9554788095666849,-0.10665737020560534,0.8581914380968932,-0.4388270722407383,-0.36377021363723805,-0.20487899905167894,-0.38022923933709435,-0.01829084402590945,-0.3155667299620181,-0.7946265564701552,-0.35835939365672426,-0.4388270722407383,1.522797699186376,0.777151061576902,-2.224543495127249,-0.20099740572822727,0.8249210286460041,0.2155972204276743,-0.3528064367374183,-0.3536657715361269,-0.4031484928963745,-0.4666562109425263,-0.06407130246477727,1.7565266941076478,-0.28404677006087425,0.2155972204276743,1.6962653832042904,0.6710214320100059,0.5530425537389165,-0.14317820704894668,-0.8403241575659882,0
2,0.31418582775741566,-0.3989592805070033,-0.43627200457591286,0.24569064347420483,-0.4792113228047588,-0.0036325443334238434,-0.7311903904110243,-0.7067595711521304,0.31418582775741566,-0.10571674547604396,-0.7207028074379612,0.03051351572213521,-0.1611663626942259,1.1590748469919572,-0.31276043865795095,-0.49701105874414614,-0.4595330408479949,-0.6920553881057122,-0.5655593422410953,-0.5526917561252724,-0.073456827597721,-0.6260032173796156,-0.31276043865795095,-0.4723203344539156,-0.41019033624980805,1.5749432522152138,-0.23394910731600094,0.3937014564343643,-0.3577274014202098,-0.4047554254833549,-0.17634401716888204,-0.19001670102526103,-0.47342920817335477,-0.3931669518488709,-0.09868075642460068,-0.5697206558134399,-0.3577274014202098,-0.42599823548296833,-0.5072825922797946,-0.35192812135580404,-0.1559397380793928,-0.6855840741712426,-0.23897605280014622,-0.22439761441289705,0.34518386725333733,0.23614486161624967,0.0699048765942565,-0.23754062723947084,-0.24637191078017628,-0.3208085426876325,-0.23897605280014622,-0.33156801513640544,0.356981142915329,-0.10700761992917959,0.06424962638158749,-0.20295313095389753,-0.33045822326182306,-0.41060816171541986,-0.33481884692381464,-0.4758129062662336,-0.3653132865690185,0.38297229257457044,0.09909294390819508,-0.20295313095389753,1.522797699186376,1.3980313137430034,0.9332014656577268,-0.20361221226668683,-0.89449268166434,0.3128383607679277,-0.37837404907608824,-0.32262380198960344,-0.548393127480048,-0.39794920887608554,0.02290842996236328,-0.7081329200509472,-0.5882543352944731,0.3128383607679277,-0.5143102197662724,-0.7200748337874606,-1.219050835795803,-0.14318571302330274,-0.8403241575659882,0
3,0.3870513384304579,-0.38238897619780554,-0.17904645654198906,0.3306942170487626,-0.31955935852296224,0.14554027372247505,-0.5104169613355054,-0.4802134357343824,0.3870513384304579,-0.10571674547604396,-0.5035462823621245,0.6632354392705327,-0.16100721536489807,0.23925856933320427,-0.30901276733260447,-0.32732003794925424,-0.13690552279262294,-0.5804769992340079,-0.1709063623823026,-0.33464664915697745,0.020842115690257693,0.012716972305876841,-0.30901276733260447,-0.4723203344539156,-0.18679474150068356,-0.14460927561908996,-0.22134367698014948,-0.5793035716105571,-0.35320705183701057,-0.3709133281518916,-0.16402604342586055,-0.18346434271380863,-0.3091259714296372,-0.38768235747758045,-0.39035758575802065,-0.35287517046859534,-0.35320705183701057,-0.42599823548296833,-0.43192396293371155,0.4354943826819552,-0.15576481099141498,0.311105378195359,-0.14287457178102608,-0.20897979387603874,-1.313616383714085,0.14022109290783027,-0.6630371628485543,-0.23754062723947084,1.7352868960730414,-0.11216238522537529,-0.14287457178102608,-0.12045416136997487,-0.5258150205446509,-0.10706461325180543,-0.7296921853337183,-0.817959279078305,0.27821438206300325,0.850836440933307,0.41813692498720234,0.42653637741973316,-0.44330024649003663,-0.1076300120560537,1.231737519296799,-0.817959279078305,0.9862518703488138,0.9355847393677131,-1.5156163635600706,-0.14214629204632234,0.8249210286460041,0.30835211492131215,-0.35652289259421643,-0.23999738304959237,-0.42123870267221,-0.35538593845441574,0.08641133195562961,0.10629790994849848,-0.3158511617514369,0.30835211492131215,1.1436214824616497,0.7820964827729036,-0.1318716218264952,-0.14298678816935823,0.8599808630061299,0
4,0.2893410989274209,-0.3890087044165738,-0.39816451597829455,0.22003842572009932,-0.47778585883795704,-0.06869728412376273,-0.2234631021180785,-0.5388970732221123,0.2893410989274209,-0.10571674547604396,-0.49110803053627494,1.0481335945357646,-0.16116451735477424,-0.6805577083255486,-0.2655838702094721,-0.4993520113033446,-0.6176837849927851,-0.6392577786385771,-0.6749468529628259,-0.554621358841806,-0.13777500005069193,-0.6177749379633775,-0.2655838702094721,-0.4723203344539156,-0.41372685171396767,1.2548864477251334,-0.23387572133498535,0.3937014564343643,-0.5836544735885038,-0.4006946293717769,-0.3980675445432691,0.2260923779813686,-0.528196953754594,-0.6427159957425854,0.5897211152649027,-0.4567283722621033,-0.5836544735885038,-0.42599823548296833,-0.4925985299745646,0.795428644328822,-0.15597594737184522,-0.6855840741712426,-0.085213683169555,-0.2475243452181845,0.34518386725333733,0.08207804456802159,-0.29656614312714885,-0.15192702617191167,-0.4776713367057809,-0.5294547001498896,-0.085213683169555,-0.39479698812629543,-0.5352231444836101,-0.10700840732311867,0.06424962638158749,-1.1025727483495624,-0.017889510575069708,0.7326324044905436,0.3089658420693233,0.15994472073141994,-0.5023878595778275,-0.2679958220694729,0.43900544473768377,-1.1025727483495624,-0.623385616163873,-0.8445311395991342,1.4828634964178062,-0.19720639488091435,0.8249210286460041,0.2616575769994707,-0.3389012808133042,-0.3596002657141388,-0.35984826338933884,-0.4870610746652743,-0.05464208368395893,0.9920248362268625,-0.11762620689454663,0.2616575769994707,0.5909775817190089,1.7997533613446963,1.3857804405431926,-0.14316253123084477,0.8599808630061299,0
5,0.055911892979935936,-0.2752942233721086,-0.1028314793467524,-0.015744999753274494,-0.2867736872865219,-0.051240890521476685,1.5241004552383166,0.09024611007657346,0.055911892979935936,-0.10571674547604396,0.14146345323488696,1.2830509836947754,-0.15779069320551245,2.07889112465071,0.5624310414376641,-0.33953444479278794,0.5210015728497042,0.3822849528627213,0.10792454730054005,0.552970600448471,-0.6197738886504721,-0.27938694697058025,0.5624310414376641,-0.4723203344539156,0.0008681408978420072,0.15442756164782015,-0.2238672121876973,0.3937014564343643,-0.6871704790437644,-0.15333014046396837,-0.2830997896084017,0.49891456327347233,-0.31294697693530504,-0.5714162689158098,2.513662596527407,0.35498825295595465,-0.6871704790437644,-0.42599823548296833,0.017928392049789698,1.2823067321640143,-0.1469548648729763,0.311105378195359,0.0012776497476528902,-0.16658078739967835,-1.313616383714085,-0.00340974488313208,0.0699048765942565,0.019300175963206642,-0.09245454042642215,-0.11216238522537529,0.0012776497476528902,0.04381992020605849,1.0800771338226773,-0.10671587823367633,-0.7296921853337183,-0.2127856170765673,-0.4037812736124749,-0.14803278305248735,-0.48198307292643844,-0.2259784394269001,-0.2180287215928339,0.05787942375960051,-0.2610713531155739,-0.2127856170765673,1.522797699186376,1.2764260673826193,-0.10347398323679324,-0.20127990484329597,1.6846278838011761,0.4291988944021344,-0.3635340348731325,-0.11446000620703413,-0.41263848685788185,-0.23550736408327086,0.2401653279938714,-0.8524295383159711,-0.4392252974936798,0.4291988944021344,0.5909775817190089,-0.13663183677564006,-2.910369613980602,-0.14316461661983051,0.8599808630061299,0
6,0.04979341498448981,-0.37292062033329687,-0.23303206538861504,-0.04423217693741765,-0.3423667819917903,-0.12424035467649104,0.550578440447512,-0.40105876191372347,0.04979341498448981,-0.10571674547604396,-0.31762603694568836,-0.13355443924698435,-0.16108949725849442,1.1590748469919572,-0.03565321183674504,-0.3450111868248492,-0.4595330408479949,-0.29183344640588754,-0.6234703773290703,-0.28833618396017147,0.829646018265393,0.02094525172211507,-0.03565321183674504,-0.4723203344539156,0.02343133930265227,-0.003249760800031214,-0.23364330795474353,-0.5793035716105571,-0.6812036175939415,-0.31538693859706995,-0.2174039296456204,0.4341536315817502,-0.4097457830788906,-0.6132363009968993,1.3222947807526768,-0.07704106650503832,-0.6812036175939415,-0.42599823548296833,-0.29347124847901607,0.6399048404126566,-0.15565677967015049,0.311105378195359,0.01088779784956515,-0.24110025332782686,0.34518386725333733,-0.013958160274197537,0.0699048765942565,0.019300175963206642,-0.7921955158137912,-0.5294547001498896,0.01088779784956515,-0.3420294942156035,-0.34672125360120276,-0.10691982684996162,0.8581914380968932,-0.3380705208976817,-0.4048636857421633,-0.23826487194009305,-0.4850462444996598,-0.3607976486664185,-0.3766094478946256,-0.0961555603749502,-0.24637887352364504,-0.3380705208976817,0.44970604151125154,0.7812290154259318,1.4098412912621774,-0.2027572936826968,-0.034785826509167984,0.29815823692429044,-0.33009764339115477,-0.06926655054371314,-0.33280485254354825,-0.32302509989412,0.09141459090055362,0.18208419528114272,-0.1062880853855243,0.29815823692429044,1.1436214824616497,0.7268602364863178,0.9226737693046404,-0.143161186542399,1.710133373292189,0
7,0.09799960525164352,-0.3019317006169684,-0.22032956918940894,0.02529170872071653,-0.38940709289624825,-0.017915048189839695,1.34736423162209,0.011091436255914511,0.09799960525164352,-0.10571674547604396,0.10188610962662681,0.46964202650774184,-0.16112968579035922,1.1590748469919572,-0.12096784730198508,-0.4703796263565765,-0.35831656459532923,-0.4558486520506174,-0.37895711806873134,-0.25360333506256694,-0.11721292310003634,-0.485093932376536,-0.12096784730198508,-0.4723203344539156,-0.4345472630252733,1.0787915429632016,-0.23376927175760748,-0.5793035716105571,-0.49632131964109594,-0.3254935046713653,0.1808772213787415,0.09500706750239442,-0.1524647456972553,-0.42607451807661345,0.1778169001030037,-0.13769133635244696,-0.49632131964109594,-0.42599823548296833,-0.24197163945321107,-0.4779906706054637,-0.15590096905751624,-0.6855840741712426,-0.07560353506764272,-0.21797352252253938,0.34518386725333733,0.07283292923931035,0.0699048765942565,-0.06631342510435252,-0.36488406967126247,-0.3208085426876325,-0.07560353506764272,-0.17274487985289003,1.2823850663745087,-0.10679077302095386,0.8581914380968932,0.23351762398970377,0.13936321011186462,-0.3826362141602621,0.3004523184086223,-0.5060266273575758,-0.3288179961324418,-0.1338348282128808,0.7393409059456705,0.23351762398970377,-0.08683978732631073,0.5836779847448653,-0.13235083349504437,-0.1799619640410332,0.8249210286460041,0.2870483191994257,-0.356968661745438,-0.07154904830448693,-0.42473351887223837,-0.3789790621338432,0.039457671087881174,-0.08126005310258352,-0.3147942182209348,0.2870483191994257,1.1436214824616497,1.9762123406680498,0.7431247092296663,-0.14314311528922774,0.8599808630061299,0
8,0.18773728251818972,-0.33897182886072846,-0.06154836669933247,0.11732264349184061,-0.2939010071205307,0.01064995952299201,0.8896642614705457,-0.17860683376256126,0.18773728251818972,-0.10571674547604396,-0.06246569377446671,-0.8302621571384219,-0.1607515800113882,2.07889112465071,-0.341860004242994,-0.5073759079295218,-0.4721851003795781,-0.732477192504473,-0.5634144890896888,-0.5469029479756716,-0.39916525642929324,-0.6784584986581343,-0.341860004242994,-0.4723203344539156,-0.4963723909417831,0.5895967785649358,-0.2340024344643016,-0.5793035716105571,-0.4470495091842252,-0.37914536234616486,-0.2420398771316634,-0.015801828428057,-0.27601059038051584,-0.46309553008282384,-0.25970180362356193,-0.3678300315268605,-0.4470495091842252,-0.42599823548296833,-0.4109080977147378,1.2502222764180013,-0.1556903800329284,0.311105378195359,-0.21975575659632293,-0.22953688792518315,0.34518386725333733,0.2168600580019472,-0.29656614312714885,-0.23754062723947084,-0.29143991486551335,-0.3208085426876325,-0.21975575659632293,-0.4520014967145966,1.7655934074147146,-0.1069987959760827,0.8581914380968932,0.3274724913841035,0.009515925908423033,-0.397073348382279,0.22637128866891934,-0.2226777808202829,-0.15068622138248403,0.46006410077505244,0.5075703495000183,0.3274724913841035,0.44970604151125154,0.12106640508704897,0.5699452127698017,-0.11392766257206222,0.8249210286460041,0.4419294977993366,-0.31710594214509263,-0.2829083409521395,-0.2702021021186168,-0.3580959594175932,0.025025193362138827,-0.250354323660077,-0.199587373396208,0.4419294977993366,1.6962653832042904,0.4182256270609886,-1.2418951215925453,-0.1419971065712035,0.8599808630061299,0
9,0.20980088498661822,-0.278973393833574,0.059125347193125614,0.15495490892876412,-0.08293234003387091,0.11380137626377317,-0.4145960231424262,0.013820907766971717,0.20980088498661822,-0.10571674547604396,-0.13116448586790988,1.4028491583060492,-0.15957143473066063,-0.6805577083255486,0.3428615920232477,0.27612508882687087,1.2042127875551978,0.38251145094150546,0.9723003673173523,0.8732846513930459,-0.0749072158522945,0.8232024948053424,0.3428615920232477,-0.4723203344539156,0.5167620776359703,-3.524781065828146,-0.18980272847732121,-0.5793035716105571,-0.04835467594605952,-0.3032490008738518,0.12339334391130785,-0.6960136435806565,-0.18430645824448738,-0.11413821320947033,-0.21180854434076657,-0.015559971043281625,-0.04835467594605952,-0.42599823548296833,0.07912674149784421,1.0368098815808542,-0.15417532732337333,1.3077948305619604,-0.3062470895135308,-0.21797352252253938,0.34518386725333733,0.3035006871743651,0.0699048765942565,-0.32315422830703,-0.6853676542781609,-0.3208085426876325,-0.3062470895135308,-0.3491759170331035,0.4119118021006174,-0.1068293057369429,0.8581914380968932,-0.21958730102522414,0.5763409279920567,-0.34744569949409587,0.5476918557637446,-0.41360818637229385,-0.4452553513348532,0.5715689273999143,1.8457772744946175,-0.21958730102522414,0.9862518703488138,2.041223886658953,-0.42743253867854913,-0.2035787523104605,1.6846278838011761,0.2703012339186043,-0.19696067315707724,-0.14824097306648615,-0.0678046989969451,-0.3405605296558566,-0.0790810792995493,0.6340503854580328,0.46715182279960465,0.2703012339186043,0.5909775817190089,2.0654374386154557,1.0085122981715606,-0.14315478969320278,1.710133373292189,0
